Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QC","Crops","5000","World","5510","Production","220","Chestnut","2007","2007","tonnes","1604773","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2008","2008","tonnes","1796444","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2009","2009","tonnes","1906931","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2010","2010","tonnes","1999712","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2011","2011","tonnes","2037261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2012","2012","tonnes","2056157","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2013","2013","tonnes","2090054","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2014","2014","tonnes","2054266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2015","2015","tonnes","2037146","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2016","2016","tonnes","2267617","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2017","2017","tonnes","2297790","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","220","Chestnut","2018","2018","tonnes","2353825","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1961","1961","tonnes","7681851","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1962","1962","tonnes","7258871","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1963","1963","tonnes","6926985","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1964","1964","tonnes","6018047","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1965","1965","tonnes","7354357","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1966","1966","tonnes","5682250","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1967","1967","tonnes","5290391","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1968","1968","tonnes","7525108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1969","1969","tonnes","5880415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1970","1970","tonnes","7096114","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1971","1971","tonnes","6611310","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1972","1972","tonnes","6716184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1973","1973","tonnes","6200052","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1974","1974","tonnes","5972643","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1975","1975","tonnes","5605989","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1976","1976","tonnes","7428020","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1977","1977","tonnes","7193607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1978","1978","tonnes","7151077","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1979","1979","tonnes","7587409","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1980","1980","tonnes","4854451","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1981","1981","tonnes","5768235","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1982","1982","tonnes","6164000","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1983","1983","tonnes","7066256","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1984","1984","tonnes","6606876","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1985","1985","tonnes","6457971","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1986","1986","tonnes","8086802","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1987","1987","tonnes","6865382","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1988","1988","tonnes","5768625","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1989","1989","tonnes","7175739","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1990","1990","tonnes","6786780","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1991","1991","tonnes","8119280","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1992","1992","tonnes","6647266","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1993","1993","tonnes","6751374","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1994","1994","tonnes","7148325","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1995","1995","tonnes","9173282","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1996","1996","tonnes","8111610","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1997","1997","tonnes","8341432","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1998","1998","tonnes","8871521","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","1999","1999","tonnes","9465522","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2000","2000","tonnes","8036706","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2001","2001","tonnes","6935108","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2002","2002","tonnes","8431805","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2003","2003","tonnes","7038345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2004","2004","tonnes","8458142","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2005","2005","tonnes","8467474","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2006","2006","tonnes","8426223","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2007","2007","tonnes","9662261","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2008","2008","tonnes","8621558","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2009","2009","tonnes","10372177","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2010","2010","tonnes","10810317","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2011","2011","tonnes","11558474","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2012","2012","tonnes","11450947","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2013","2013","tonnes","13200601","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2014","2014","tonnes","13612809","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2015","2015","tonnes","11220906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2016","2016","tonnes","11261006","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2017","2017","tonnes","14722155","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","191","Chick peas","2018","2018","tonnes","17192188","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1961","1961","tonnes","309056","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1962","1962","tonnes","222634","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1963","1963","tonnes","284459","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1964","1964","tonnes","355774","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1965","1965","tonnes","327646","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1966","1966","tonnes","276167","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1967","1967","tonnes","225569","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1968","1968","tonnes","270183","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1969","1969","tonnes","283164","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1970","1970","tonnes","349286","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1971","1971","tonnes","337694","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1972","1972","tonnes","190070","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1973","1973","tonnes","203927","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1974","1974","tonnes","229098","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1975","1975","tonnes","363569","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1976","1976","tonnes","311888","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1977","1977","tonnes","434485","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1978","1978","tonnes","441149","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1979","1979","tonnes","323196","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1980","1980","tonnes","250099","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1981","1981","tonnes","321519","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1982","1982","tonnes","383603","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1983","1983","tonnes","324484","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1984","1984","tonnes","330598","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1985","1985","tonnes","375029","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1986","1986","tonnes","345802","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1987","1987","tonnes","257779","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1988","1988","tonnes","299732","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1989","1989","tonnes","264172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1990","1990","tonnes","349337","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1991","1991","tonnes","406038","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1992","1992","tonnes","448587","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1993","1993","tonnes","411834","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1994","1994","tonnes","465271","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1995","1995","tonnes","611812","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1996","1996","tonnes","798670","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1997","1997","tonnes","793615","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1998","1998","tonnes","649329","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","1999","1999","tonnes","920040","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2000","2000","tonnes","1075849","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2001","2001","tonnes","859143","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2002","2002","tonnes","866158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2003","2003","tonnes","951901","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2004","2004","tonnes","988096","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2005","2005","tonnes","903703","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2006","2006","tonnes","662005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2007","2007","tonnes","640550","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2008","2008","tonnes","677747","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2009","2009","tonnes","776669","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2010","2010","tonnes","642952","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2011","2011","tonnes","596269","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2012","2012","tonnes","501007","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2013","2013","tonnes","474826","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2014","2014","tonnes","494221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2015","2015","tonnes","504415","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2016","2016","tonnes","462540","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2017","2017","tonnes","492376","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","459","Chicory roots","2018","2018","tonnes","597819","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1961","1961","tonnes","991649","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1962","1962","tonnes","1077009","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1963","1963","tonnes","1162437","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1964","1964","tonnes","1162494","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1965","1965","tonnes","1057577","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1966","1966","tonnes","1161597","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1967","1967","tonnes","1253127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1968","1968","tonnes","1176919","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1969","1969","tonnes","1195305","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1970","1970","tonnes","1354158","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1971","1971","tonnes","1334706","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1972","1972","tonnes","1318076","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1973","1973","tonnes","1412714","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1974","1974","tonnes","1336033","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1975","1975","tonnes","1459033","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1976","1976","tonnes","1396049","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1977","1977","tonnes","1597221","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1978","1978","tonnes","1631650","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1979","1979","tonnes","1594881","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1980","1980","tonnes","1588321","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1981","1981","tonnes","1563880","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1982","1982","tonnes","1639982","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1983","1983","tonnes","1645998","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1984","1984","tonnes","1719405","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1985","1985","tonnes","1975624","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1986","1986","tonnes","1795257","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1987","1987","tonnes","1736184","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1988","1988","tonnes","1831629","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1989","1989","tonnes","1998016","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1990","1990","tonnes","1931964","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1991","1991","tonnes","1779127","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1992","1992","tonnes","1963895","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1993","1993","tonnes","1932450","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1994","1994","tonnes","1825188","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1995","1995","tonnes","1909584","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1996","1996","tonnes","2198083","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1997","1997","tonnes","2063005","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1998","1998","tonnes","2257023","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","1999","1999","tonnes","2372529","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2000","2000","tonnes","2466990","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2001","2001","tonnes","2475289","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2002","2002","tonnes","2356555","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2003","2003","tonnes","2722186","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2004","2004","tonnes","2743455","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2005","2005","tonnes","2728172","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2006","2006","tonnes","2850909","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2007","2007","tonnes","2977155","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2008","2008","tonnes","3067845","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2009","2009","tonnes","3049473","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2010","2010","tonnes","3088249","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2011","2011","tonnes","3187345","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2012","2012","tonnes","3376757","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2013","2013","tonnes","3583087","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2014","2014","tonnes","3716248","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2015","2015","tonnes","3991688","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2016","2016","tonnes","3907960","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2017","2017","tonnes","4437524","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","689","Chillies and peppers, dry","2018","2018","tonnes","4164594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1961","1961","tonnes","5907956","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1962","1962","tonnes","5212400","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1963","1963","tonnes","5334831","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1964","1964","tonnes","5071518","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1965","1965","tonnes","5211698","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1966","1966","tonnes","5635594","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1967","1967","tonnes","5850813","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1968","1968","tonnes","6009630","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1969","1969","tonnes","6072200","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QC","Crops","5000","World","5510","Production","401","Chillies and peppers, green","1970","1970","tonnes","5472490","A","Aggregate, may include official, semi-official, estimated or calculated data"
